return_date,product_id,store_id,quantity
12/11/2022,81,13,1
12/11/2022,202,13,1
12/11/2022,266,3,1
12/11/2022,306,13,1
12/11/2022,319,11,1
12/11/2022,421,24,1
12/11/2022,477,11,1
12/11/2022,656,13,1
12/11/2022,773,24,1
12/11/2022,792,11,1
12/11/2022,798,13,1
12/11/2022,939,3,1
12/11/2022,1041,24,2
12/11/2022,1045,13,1
12/11/2022,1116,3,1
12/11/2022,1390,13,2
12/13/2022,517,6,1
12/13/2022,545,6,1
12/13/2022,938,6,1
12/13/2022,1200,6,1
12/14/2022,100,13,1
12/14/2022,378,13,1
12/14/2022,453,23,2
12/14/2022,608,23,2
12/14/2022,1024,23,1
12/14/2022,1141,13,1
12/14/2022,1328,13,1
12/14/2022,1514,23,2
12/16/2022,29,6,1
12/16/2022,289,11,2
12/16/2022,409,11,1
12/16/2022,431,11,1
12/16/2022,451,6,1
12/16/2022,592,6,1
12/16/2022,880,6,1
12/16/2022,914,6,1
12/16/2022,960,11,1
12/16/2022,1064,11,1
12/16/2022,1180,6,1
12/17/2022,536,23,1
12/17/2022,580,23,1
12/18/2022,35,13,1
12/18/2022,118,13,1
12/18/2022,134,13,1
12/18/2022,280,13,2
12/18/2022,367,24,1
12/18/2022,407,24,1
12/18/2022,497,13,2
12/18/2022,502,13,1
12/18/2022,520,13,2
12/18/2022,558,13,2
12/18/2022,922,24,1
12/18/2022,1123,13,1
12/18/2022,1131,13,1
12/18/2022,1355,24,1
12/18/2022,1456,13,1
12/19/2022,97,7,1
12/19/2022,432,7,1
12/19/2022,696,7,1
12/19/2022,782,7,2
12/19/2022,840,7,1
12/19/2022,915,7,1
12/20/2022,29,11,2
12/20/2022,48,11,1
12/20/2022,218,6,1
12/20/2022,281,6,1
12/20/2022,338,11,1
12/20/2022,372,11,1
12/20/2022,472,6,1
12/20/2022,616,6,2
12/20/2022,665,6,1
12/20/2022,735,11,1
12/20/2022,1039,11,1
12/20/2022,1040,6,1
12/20/2022,1174,6,1
12/20/2022,1243,11,2
12/20/2022,1265,24,1
12/20/2022,1279,24,1
12/20/2022,1402,6,2
12/20/2022,1403,11,1
12/20/2022,1455,11,1
12/21/2022,282,16,1
12/21/2022,610,17,1
12/21/2022,882,3,1
12/21/2022,911,3,1
12/21/2022,1001,17,2
12/21/2022,1169,16,1
12/21/2022,1312,3,1
12/21/2022,1321,16,1
12/21/2022,1410,16,1
12/21/2022,1464,16,1
12/21/2022,1469,3,1
12/21/2022,1473,17,1
12/21/2022,1486,3,1
12/22/2022,16,11,1
12/22/2022,58,13,1
12/22/2022,124,11,1
12/22/2022,127,11,1
12/22/2022,213,17,1
12/22/2022,238,13,1
12/22/2022,340,11,1
12/22/2022,362,11,1
12/22/2022,433,13,1
12/22/2022,522,17,2
12/22/2022,606,11,1
12/22/2022,773,17,1
12/22/2022,904,13,1
12/22/2022,914,17,1
12/22/2022,1083,11,1
12/22/2022,1144,11,2
12/22/2022,1417,13,1
12/23/2022,37,15,1
12/23/2022,611,15,1
12/23/2022,1146,15,1
12/24/2022,21,17,2
12/24/2022,311,17,1
12/24/2022,397,17,1
12/24/2022,688,17,1
12/24/2022,776,17,2
12/24/2022,979,17,1
12/24/2022,1012,17,1
12/24/2022,1094,17,1
12/24/2022,1366,17,1
12/25/2022,44,16,1
12/25/2022,681,16,1
12/25/2022,800,17,1
12/25/2022,911,17,2
12/25/2022,948,17,1
12/25/2022,1229,16,1
12/25/2022,1361,17,2
12/26/2022,144,16,1
12/26/2022,1500,16,2
12/27/2022,66,24,1
12/27/2022,91,24,1
12/27/2022,148,3,1
12/27/2022,360,24,1
12/27/2022,361,24,1
12/27/2022,389,24,2
12/27/2022,526,3,2
12/27/2022,964,24,1
12/27/2022,1020,3,1
12/27/2022,1043,24,2
12/27/2022,1255,23,1
12/28/2022,98,3,1
12/28/2022,225,13,1
12/28/2022,312,13,1
12/28/2022,658,3,1
12/28/2022,660,13,1
12/28/2022,809,3,2
12/28/2022,833,3,1
12/28/2022,1225,3,1
12/28/2022,1248,13,1
12/28/2022,1375,3,1
12/28/2022,1456,13,1
12/28/2022,1519,3,1
12/29/2022,214,6,1
12/29/2022,245,7,1
12/29/2022,309,6,1
12/29/2022,386,7,1
12/29/2022,935,6,1
12/29/2022,946,6,1
12/29/2022,972,6,1
1/1/2023,249,10,1
1/1/2023,455,10,1
1/1/2023,1056,10,2
1/1/2023,1091,10,1
1/1/2023,1181,10,1
1/1/2023,1456,10,1
1/2/2023,310,13,1
1/2/2023,564,4,1
1/2/2023,702,4,1
1/2/2023,710,10,1
1/2/2023,716,10,2
1/2/2023,767,4,1
1/2/2023,843,13,1
1/2/2023,879,4,1
1/2/2023,1034,13,1
1/2/2023,1084,4,2
1/2/2023,1091,4,1
1/2/2023,1155,10,1
1/2/2023,1167,10,1
1/2/2023,1319,10,1
1/3/2023,327,7,2
1/3/2023,380,7,1
1/3/2023,559,7,2
1/3/2023,638,7,1
1/3/2023,696,17,1
1/3/2023,772,15,1
1/3/2023,887,7,1
1/3/2023,1052,17,1
1/3/2023,1118,15,1
1/3/2023,1181,7,1
1/3/2023,1208,17,1
1/3/2023,1451,17,1
1/3/2023,1556,15,1
1/4/2023,344,8,1
1/4/2023,364,8,1
1/4/2023,457,16,1
1/4/2023,470,8,1
1/4/2023,524,16,1
1/4/2023,581,8,2
1/4/2023,863,17,1
1/4/2023,1041,17,1
1/4/2023,1235,8,1
1/4/2023,1417,17,1
1/4/2023,1508,8,1
1/5/2023,14,7,1
1/5/2023,106,12,1
1/5/2023,163,4,1
1/5/2023,189,4,1
1/5/2023,296,12,1
1/5/2023,373,4,1
1/5/2023,396,4,1
1/5/2023,432,19,1
1/5/2023,509,12,2
1/5/2023,660,19,1
1/5/2023,888,6,1
1/5/2023,915,4,1
1/5/2023,1058,4,1
1/5/2023,1201,7,1
1/5/2023,1243,19,1
1/5/2023,1379,4,1
1/5/2023,1438,4,1
1/5/2023,1487,6,2
1/5/2023,1499,6,1
1/6/2023,2,13,1
1/6/2023,26,17,1
1/6/2023,166,17,1
1/6/2023,295,13,1
1/6/2023,397,13,1
1/6/2023,863,17,1
1/6/2023,987,17,1
1/6/2023,1230,17,1
1/6/2023,1263,13,1
1/6/2023,1335,17,1
1/6/2023,1408,17,1
1/6/2023,1412,17,1
1/6/2023,1430,17,1
1/6/2023,1497,17,1
1/6/2023,1498,13,2
1/7/2023,12,12,1
1/7/2023,14,19,1
1/7/2023,34,19,1
1/7/2023,112,12,1
1/7/2023,250,19,1
1/7/2023,470,12,1
1/7/2023,581,20,2
1/7/2023,678,24,1
1/7/2023,692,20,1
1/7/2023,780,24,1
1/7/2023,799,19,1
1/7/2023,989,20,1
1/7/2023,996,12,1
1/7/2023,1194,24,1
1/7/2023,1209,19,1
1/7/2023,1346,24,1
1/7/2023,1395,19,2
1/7/2023,1438,19,1
1/9/2023,46,18,2
1/9/2023,484,3,2
1/9/2023,597,19,1
1/9/2023,668,3,2
1/9/2023,789,18,1
1/9/2023,892,19,2
1/9/2023,895,18,2
1/9/2023,982,9,1
1/9/2023,984,3,1
1/9/2023,1108,18,1
1/9/2023,1356,23,1
1/9/2023,1374,3,1
1/9/2023,1487,9,1
1/9/2023,1533,9,1
1/10/2023,157,16,1
1/10/2023,195,3,2
1/10/2023,199,3,1
1/10/2023,253,11,2
1/10/2023,271,7,1
1/10/2023,284,19,1
1/10/2023,420,19,1
1/10/2023,444,11,1
1/10/2023,485,10,1
1/10/2023,503,16,1
1/10/2023,505,16,1
1/10/2023,546,16,1
1/10/2023,572,17,1
1/10/2023,623,7,2
1/10/2023,646,16,1
1/10/2023,759,7,1
1/10/2023,806,8,1
1/10/2023,822,11,1
1/10/2023,872,10,1
1/10/2023,909,17,1
1/10/2023,921,19,1
1/10/2023,946,10,1
1/10/2023,952,16,1
1/10/2023,956,16,1
1/10/2023,969,19,1
1/10/2023,1069,7,2
1/10/2023,1147,7,1
1/10/2023,1177,8,1
1/10/2023,1195,10,1
1/10/2023,1203,3,1
1/10/2023,1301,8,1
1/10/2023,1373,8,2
1/10/2023,1382,3,1
1/10/2023,1468,17,1
1/10/2023,1522,19,1
1/10/2023,1546,8,1
1/11/2023,123,20,1
1/11/2023,173,20,1
1/11/2023,498,13,1
1/11/2023,843,16,1
1/11/2023,1070,13,2
1/11/2023,1188,13,1
1/11/2023,1238,13,1
1/11/2023,1288,16,2
1/11/2023,1377,13,1
1/11/2023,1430,13,1
1/12/2023,15,8,1
1/12/2023,27,8,1
1/12/2023,69,8,1
1/12/2023,182,6,1
1/12/2023,216,6,2
1/12/2023,221,8,1
1/12/2023,293,8,2
1/12/2023,295,6,1
1/12/2023,383,10,1
1/12/2023,459,1,1
1/12/2023,502,8,1
1/12/2023,505,1,1
1/12/2023,532,8,1
1/12/2023,571,3,1
1/12/2023,588,8,2
1/12/2023,600,10,1
1/12/2023,662,1,2
1/12/2023,688,3,1
1/12/2023,692,8,1
1/12/2023,708,1,1
1/12/2023,712,8,1
1/12/2023,747,1,1
1/12/2023,758,21,1
1/12/2023,822,3,2
1/12/2023,866,8,1
1/12/2023,887,10,1
1/12/2023,975,8,2
1/12/2023,1008,8,1
1/12/2023,1031,8,1
1/12/2023,1046,21,2
1/12/2023,1055,10,2
1/12/2023,1151,6,1
1/12/2023,1157,1,1
1/12/2023,1230,3,1
1/12/2023,1351,3,1
1/12/2023,1357,21,1
1/12/2023,1362,1,1
1/12/2023,1467,21,1
1/12/2023,1477,1,1
1/12/2023,1525,8,1
1/13/2023,48,1,1
1/13/2023,95,8,1
1/13/2023,404,23,1
1/13/2023,549,1,1
1/13/2023,562,8,1
1/13/2023,571,1,1
1/13/2023,631,20,1
1/13/2023,750,8,2
1/13/2023,794,8,2
1/13/2023,806,8,1
1/13/2023,867,1,1
1/13/2023,914,1,1
1/13/2023,1139,1,1
1/13/2023,1156,8,2
1/13/2023,1230,20,1
1/13/2023,1246,20,2
1/13/2023,1475,8,1
1/14/2023,148,23,1
1/14/2023,486,23,1
1/14/2023,624,23,1
1/14/2023,649,6,1
1/14/2023,1000,6,1
1/14/2023,1104,6,1
1/14/2023,1146,23,1
1/15/2023,156,21,1
1/15/2023,293,23,1
1/15/2023,320,11,1
1/15/2023,379,21,1
1/15/2023,422,21,2
1/15/2023,470,21,2
1/15/2023,540,21,1
1/15/2023,843,21,1
1/15/2023,887,21,1
1/15/2023,1045,21,1
1/15/2023,1202,11,1
1/15/2023,1285,23,1
1/15/2023,1308,21,2
1/15/2023,1321,11,2
1/15/2023,1383,21,1
1/15/2023,1432,11,1
1/15/2023,1551,21,2
1/16/2023,105,6,1
1/16/2023,211,15,1
1/16/2023,462,16,2
1/16/2023,560,4,1
1/16/2023,630,6,1
1/16/2023,746,6,1
1/16/2023,856,16,1
1/16/2023,931,15,1
1/16/2023,1073,6,1
1/16/2023,1334,16,1
1/16/2023,1367,15,1
1/16/2023,1482,15,1
1/17/2023,4,12,2
1/17/2023,22,12,1
1/17/2023,82,12,1
1/17/2023,129,1,1
1/17/2023,151,11,1
1/17/2023,262,11,1
1/17/2023,291,11,1
1/17/2023,342,11,1
1/17/2023,416,12,1
1/17/2023,461,11,1
1/17/2023,497,3,1
1/17/2023,512,3,1
1/17/2023,682,6,1
1/17/2023,728,12,1
1/17/2023,769,6,1
1/17/2023,822,6,2
1/17/2023,842,1,1
1/17/2023,893,6,1
1/17/2023,963,12,1
1/17/2023,965,23,1
1/17/2023,988,3,2
1/17/2023,993,4,1
1/17/2023,1009,4,2
1/17/2023,1014,24,1
1/17/2023,1176,1,1
1/17/2023,1242,1,1
1/17/2023,1249,12,1
1/17/2023,1250,4,1
1/17/2023,1397,1,1
1/17/2023,1441,12,1
1/17/2023,1483,23,1
1/17/2023,1484,12,1
1/17/2023,1490,23,1
1/17/2023,1526,1,1
1/17/2023,1558,24,1
1/18/2023,34,24,1
1/18/2023,220,8,1
1/18/2023,264,8,1
1/18/2023,278,24,1
1/18/2023,422,15,1
1/18/2023,511,24,1
1/18/2023,559,24,1
1/18/2023,679,8,1
1/18/2023,710,24,1
1/18/2023,808,8,1
1/18/2023,1131,8,1
1/18/2023,1375,8,1
1/18/2023,1422,8,2
1/19/2023,144,11,2
1/19/2023,469,12,1
1/19/2023,545,12,2
1/19/2023,749,7,1
1/19/2023,954,12,1
1/19/2023,1192,7,1
1/19/2023,1261,7,1
1/19/2023,1367,12,1
1/19/2023,1406,7,2
1/19/2023,1501,11,1
1/20/2023,62,7,1
1/20/2023,174,15,1
1/20/2023,341,15,1
1/20/2023,540,7,1
1/20/2023,678,15,2
1/20/2023,724,15,1
1/20/2023,855,7,1
1/20/2023,898,15,1
1/20/2023,1083,15,2
1/20/2023,1219,15,1
1/21/2023,723,16,2
1/21/2023,766,20,1
1/21/2023,900,16,1
1/21/2023,1377,20,1
1/21/2023,1479,21,1
1/22/2023,268,17,1
1/22/2023,387,21,1
1/22/2023,479,21,1
1/22/2023,578,21,2
1/22/2023,823,4,1
1/22/2023,1050,21,1
1/22/2023,1182,4,1
1/22/2023,1340,21,1
1/22/2023,1380,17,1
1/22/2023,1394,21,1
1/23/2023,47,10,1
1/23/2023,348,10,1
1/23/2023,703,10,1
1/23/2023,709,10,1
1/23/2023,1132,10,2
1/24/2023,47,15,2
1/24/2023,193,15,1
1/24/2023,267,21,1
1/24/2023,339,3,1
1/24/2023,395,3,2
1/24/2023,654,3,1
1/24/2023,700,21,1
1/24/2023,714,3,2
1/24/2023,816,21,1
1/24/2023,949,3,1
1/24/2023,963,3,1
1/24/2023,1033,21,1
1/24/2023,1039,3,2
1/24/2023,1104,3,1
1/24/2023,1165,15,1
1/24/2023,1187,15,2
1/24/2023,1215,3,1
1/24/2023,1317,3,1
1/25/2023,463,11,1
1/25/2023,541,18,1
1/25/2023,600,18,2
1/25/2023,817,11,1
1/25/2023,1383,11,2
1/26/2023,197,18,1
1/26/2023,573,9,1
1/26/2023,717,13,1
1/26/2023,1004,9,1
1/26/2023,1279,13,1
1/26/2023,1339,13,1
1/26/2023,1390,13,2
1/26/2023,1401,13,1
1/26/2023,1498,13,1
1/27/2023,427,24,1
1/27/2023,473,24,1
1/27/2023,505,24,1
1/27/2023,566,24,1
1/27/2023,777,19,1
1/27/2023,801,19,1
1/27/2023,870,24,2
1/27/2023,989,24,1
1/27/2023,1200,24,1
1/27/2023,1214,24,1
1/27/2023,1482,24,2
1/28/2023,61,9,1
1/28/2023,196,1,1
1/28/2023,293,1,1
1/28/2023,354,1,1
1/28/2023,358,1,2
1/28/2023,620,1,1
1/28/2023,786,1,1
1/28/2023,814,9,1
1/28/2023,981,9,1
1/28/2023,1372,1,1
1/29/2023,252,12,1
1/29/2023,476,18,1
1/29/2023,647,18,1
1/29/2023,658,13,1
1/29/2023,710,13,1
1/29/2023,833,13,1
1/29/2023,915,13,1
1/29/2023,1028,18,1
1/29/2023,1036,13,1
1/29/2023,1062,13,1
1/29/2023,1524,9,1
1/30/2023,368,24,1
1/30/2023,456,24,1
1/30/2023,845,24,1
1/30/2023,983,24,1
1/30/2023,1438,24,2
2/1/2023,22,11,1
2/1/2023,103,12,1
2/1/2023,250,12,1
2/1/2023,369,12,1
2/1/2023,659,17,1
2/1/2023,735,12,1
2/1/2023,791,12,1
2/1/2023,944,17,1
2/1/2023,999,12,2
2/1/2023,1033,17,1
2/1/2023,1103,12,2
2/1/2023,1118,12,1
2/1/2023,1383,11,1
2/1/2023,1384,11,2
2/1/2023,1403,11,1
2/2/2023,65,8,1
2/2/2023,330,12,1
2/2/2023,490,24,2
2/2/2023,563,7,1
2/2/2023,622,12,1
2/2/2023,634,8,1
2/2/2023,703,7,1
2/2/2023,786,8,1
2/2/2023,816,24,1
2/2/2023,899,8,1
2/2/2023,903,12,1
2/2/2023,943,24,1
2/2/2023,1146,12,1
2/2/2023,1220,24,1
2/2/2023,1356,24,1
2/2/2023,1358,7,1
2/2/2023,1426,24,1
2/3/2023,643,9,1
2/3/2023,713,3,1
2/3/2023,718,3,1
2/3/2023,724,3,2
2/3/2023,900,3,1
2/4/2023,67,15,1
2/4/2023,114,4,1
2/4/2023,416,9,1
2/4/2023,547,4,1
2/4/2023,606,9,1
2/4/2023,916,9,1
2/4/2023,940,4,2
2/4/2023,1268,9,1
2/4/2023,1348,4,1
2/5/2023,46,7,1
2/5/2023,70,11,1
2/5/2023,93,11,1
2/5/2023,463,15,1
2/5/2023,471,15,2
2/5/2023,639,21,1
2/5/2023,734,15,2
2/5/2023,785,15,1
2/5/2023,951,11,1
2/5/2023,1046,11,1
2/5/2023,1139,7,1
2/5/2023,1153,15,1
2/5/2023,1165,11,1
2/5/2023,1405,21,2
2/5/2023,1497,11,1
2/6/2023,9,24,2
2/6/2023,126,8,1
2/6/2023,142,24,1
2/6/2023,206,8,2
2/6/2023,235,7,1
2/6/2023,247,17,1
2/6/2023,266,23,1
2/6/2023,274,17,1
2/6/2023,288,20,1
2/6/2023,296,8,1
2/6/2023,302,24,1
2/6/2023,374,8,1
2/6/2023,415,4,1
2/6/2023,440,4,1
2/6/2023,491,17,1
2/6/2023,495,24,1
2/6/2023,512,23,1
2/6/2023,552,7,1
2/6/2023,590,17,1
2/6/2023,601,4,1
2/6/2023,608,8,1
2/6/2023,668,17,1
2/6/2023,749,17,2
2/6/2023,947,9,1
2/6/2023,968,8,1
2/6/2023,983,9,1
2/6/2023,991,8,1
2/6/2023,1068,17,1
2/6/2023,1075,9,1
2/6/2023,1138,24,1
2/6/2023,1283,4,2
2/6/2023,1314,17,1
2/6/2023,1339,8,1
2/6/2023,1350,20,1
2/6/2023,1353,8,1
2/6/2023,1408,20,1
2/6/2023,1446,9,1
2/6/2023,1462,23,1
2/7/2023,83,1,1
2/7/2023,300,1,1
2/7/2023,702,4,2
2/7/2023,703,8,1
2/7/2023,758,12,1
2/7/2023,1106,8,2
2/7/2023,1157,12,1
2/7/2023,1301,1,1
2/7/2023,1319,4,1
2/7/2023,1322,12,2
2/7/2023,1331,12,1
2/7/2023,1348,1,1
2/7/2023,1407,4,1
2/7/2023,1409,4,1
2/7/2023,1417,12,2
2/7/2023,1484,4,2
2/7/2023,1498,12,1
2/7/2023,1513,1,1
2/7/2023,1552,4,1
2/8/2023,196,17,1
2/8/2023,231,16,1
2/8/2023,469,16,1
2/8/2023,478,16,1
2/8/2023,552,17,1
2/8/2023,564,17,2
2/8/2023,590,17,1
2/8/2023,701,17,1
2/8/2023,784,17,2
2/8/2023,833,17,1
2/8/2023,917,16,2
2/8/2023,974,10,1
2/8/2023,1073,16,1
2/8/2023,1080,10,1
2/8/2023,1166,10,1
2/8/2023,1427,16,1
2/8/2023,1445,17,1
2/9/2023,26,1,2
2/9/2023,62,1,2
2/9/2023,86,12,1
2/9/2023,112,6,2
2/9/2023,182,11,1
2/9/2023,240,23,1
2/9/2023,258,12,1
2/9/2023,299,12,1
2/9/2023,313,12,1
2/9/2023,338,1,1
2/9/2023,383,11,1
2/9/2023,397,12,1
2/9/2023,441,11,1
2/9/2023,460,11,1
2/9/2023,462,11,1
2/9/2023,551,23,1
2/9/2023,588,12,1
2/9/2023,681,12,1
2/9/2023,861,1,2
2/9/2023,941,6,1
2/9/2023,948,23,2
2/9/2023,1083,23,1
2/9/2023,1120,11,1
2/9/2023,1169,12,1
2/9/2023,1292,12,1
2/9/2023,1395,11,1
2/10/2023,207,16,1
2/10/2023,226,3,1
2/10/2023,362,13,1
2/10/2023,378,3,2
2/10/2023,401,3,1
2/10/2023,871,13,1
2/10/2023,1006,13,1
2/10/2023,1029,13,1
2/10/2023,1362,13,2
2/10/2023,1539,13,1
2/10/2023,1540,13,1
2/11/2023,3,11,2
2/11/2023,192,18,2
2/11/2023,328,19,1
2/11/2023,330,24,1
2/11/2023,475,24,1
2/11/2023,581,19,2
2/11/2023,607,11,2
2/11/2023,837,19,1
2/11/2023,871,19,1
2/11/2023,880,23,1
2/11/2023,923,24,2
2/11/2023,985,11,2
2/11/2023,988,11,1
2/11/2023,1022,18,1
2/11/2023,1059,24,1
2/11/2023,1085,19,2
2/11/2023,1117,23,1
2/11/2023,1168,19,1
2/11/2023,1204,19,1
2/11/2023,1250,11,2
2/11/2023,1467,23,2
2/11/2023,1470,24,2
2/11/2023,1550,19,1
2/12/2023,204,21,1
2/12/2023,263,10,1
2/12/2023,274,21,2
2/12/2023,289,21,1
2/12/2023,305,10,1
2/12/2023,483,10,1
2/12/2023,707,21,1
2/12/2023,825,21,1
2/12/2023,913,10,1
2/12/2023,1243,10,1
2/12/2023,1298,21,1
2/12/2023,1327,21,1
2/12/2023,1333,10,2
2/12/2023,1393,10,1
2/13/2023,45,7,2
2/13/2023,89,7,1
2/13/2023,129,7,1
2/13/2023,175,21,1
2/13/2023,256,12,1
2/13/2023,342,8,1
2/13/2023,353,16,1
2/13/2023,397,7,1
2/13/2023,572,7,1
2/13/2023,578,21,1
2/13/2023,661,12,1
2/13/2023,699,7,1
2/13/2023,770,7,1
2/13/2023,813,7,1
2/13/2023,929,12,1
2/13/2023,958,8,1
2/13/2023,993,12,1
2/13/2023,1034,21,1
2/13/2023,1052,7,1
2/13/2023,1076,21,1
2/13/2023,1165,8,2
2/13/2023,1185,12,1
2/13/2023,1358,7,1
2/13/2023,1378,12,2
2/13/2023,1406,16,1
2/13/2023,1410,12,1
2/13/2023,1448,16,1
2/13/2023,1516,7,1
2/14/2023,190,21,1
2/14/2023,222,21,1
2/14/2023,323,21,2
2/14/2023,375,21,1
2/14/2023,774,21,1
2/14/2023,871,21,2
2/14/2023,1327,3,1
2/15/2023,130,6,1
2/15/2023,137,1,1
2/15/2023,236,1,2
2/15/2023,276,24,1
2/15/2023,416,24,2
2/15/2023,572,1,1
2/15/2023,642,6,1
2/15/2023,673,24,1
2/15/2023,767,23,1
2/15/2023,837,24,1
2/15/2023,934,1,1
2/15/2023,1158,23,1
2/15/2023,1294,23,1
2/15/2023,1294,6,1
2/15/2023,1546,6,2
2/15/2023,1548,24,1
2/16/2023,405,18,1
2/16/2023,592,18,1
2/16/2023,742,18,1
2/16/2023,955,18,1
2/17/2023,86,17,1
2/17/2023,133,4,1
2/17/2023,166,1,1
2/17/2023,177,3,1
2/17/2023,279,3,1
2/17/2023,311,17,1
2/17/2023,426,17,2
2/17/2023,596,13,1
2/17/2023,694,17,2
2/17/2023,703,1,1
2/17/2023,968,13,1
2/17/2023,1157,3,1
2/17/2023,1211,1,2
2/17/2023,1288,13,1
2/17/2023,1378,1,1
2/17/2023,1387,3,1
2/17/2023,1441,17,2
2/19/2023,44,6,1
2/19/2023,74,1,1
2/19/2023,81,17,2
2/19/2023,133,23,2
2/19/2023,141,17,1
2/19/2023,161,3,1
2/19/2023,166,1,2
2/19/2023,202,17,1
2/19/2023,396,15,2
2/19/2023,458,17,1
2/19/2023,719,6,1
2/19/2023,720,6,1
2/19/2023,995,6,1
2/19/2023,1024,18,1
2/19/2023,1143,1,2
2/19/2023,1174,1,1
2/19/2023,1193,6,1
2/19/2023,1220,23,1
2/19/2023,1301,17,1
2/19/2023,1304,17,1
2/19/2023,1355,17,1
2/19/2023,1388,17,1
2/19/2023,1451,6,1
2/19/2023,1490,6,1
2/19/2023,1515,15,1
2/19/2023,1535,3,2
2/19/2023,1540,18,1
2/20/2023,47,20,1
2/20/2023,299,7,1
2/20/2023,361,7,1
2/20/2023,361,19,1
2/20/2023,419,7,1
2/20/2023,533,7,1
2/20/2023,763,19,1
2/20/2023,1048,19,1
2/20/2023,1112,19,1
2/20/2023,1179,19,1
2/21/2023,162,15,1
2/21/2023,342,6,2
2/21/2023,520,6,1
2/21/2023,545,16,1
2/21/2023,819,16,1
2/21/2023,866,16,1
2/21/2023,1176,16,1
2/21/2023,1207,15,1
2/21/2023,1398,16,1
2/22/2023,116,13,1
2/22/2023,307,13,1
2/22/2023,343,10,1
2/22/2023,524,13,1
2/22/2023,586,19,1
2/22/2023,689,13,1
2/22/2023,730,10,2
2/22/2023,797,10,1
2/22/2023,816,9,1
2/22/2023,850,8,1
2/22/2023,1003,8,1
2/22/2023,1050,13,1
2/22/2023,1154,10,1
2/22/2023,1157,8,1
2/22/2023,1185,10,1
2/22/2023,1337,10,1
2/22/2023,1359,19,1
2/22/2023,1427,8,1
2/22/2023,1498,8,2
2/22/2023,1534,10,1
2/22/2023,1536,19,1
2/23/2023,111,19,1
2/23/2023,137,4,1
2/23/2023,469,4,1
2/23/2023,584,10,1
2/23/2023,588,19,1
2/23/2023,836,19,1
2/23/2023,954,4,1
2/23/2023,1164,4,1
2/23/2023,1291,4,1
2/23/2023,1294,10,1
2/23/2023,1295,10,1
2/25/2023,61,13,2
2/25/2023,93,20,1
2/25/2023,121,20,1
2/25/2023,516,20,1
2/25/2023,583,13,1
2/25/2023,775,13,1
2/25/2023,793,20,1
2/25/2023,921,15,1
2/25/2023,1264,20,1
2/25/2023,1335,15,1
2/25/2023,1364,15,1
2/26/2023,48,21,2
2/26/2023,172,21,1
2/26/2023,350,21,2
2/26/2023,522,21,1
2/26/2023,680,11,1
2/26/2023,771,21,1
2/26/2023,1002,21,1
2/26/2023,1102,11,1
2/27/2023,32,19,1
2/27/2023,81,13,1
2/27/2023,107,18,1
2/27/2023,219,13,1
2/27/2023,256,10,2
2/27/2023,307,19,1
2/27/2023,396,18,1
2/27/2023,400,19,1
2/27/2023,467,10,2
2/27/2023,496,10,2
2/27/2023,540,20,1
2/27/2023,573,19,1
2/27/2023,591,18,1
2/27/2023,783,19,2
2/27/2023,845,10,1
2/27/2023,1222,19,2
2/28/2023,181,16,1
2/28/2023,277,16,1
2/28/2023,507,16,1
2/28/2023,539,16,1
2/28/2023,656,16,1
2/28/2023,1142,16,1
2/28/2023,1388,16,1
3/2/2023,232,13,1
3/2/2023,280,3,1
3/2/2023,342,3,1
3/2/2023,345,4,2
3/2/2023,375,3,1
3/2/2023,545,4,1
3/2/2023,550,15,2
3/2/2023,674,3,1
3/2/2023,782,4,1
3/2/2023,954,3,1
3/2/2023,1001,21,1
3/2/2023,1106,3,1
3/2/2023,1164,3,1
3/2/2023,1168,3,1
3/2/2023,1218,13,1
3/2/2023,1292,21,2
3/2/2023,1337,4,2
3/2/2023,1383,3,1
3/2/2023,1551,4,1
3/3/2023,40,7,1
3/3/2023,129,8,2
3/3/2023,199,24,2
3/3/2023,250,7,1
3/3/2023,351,13,1
3/3/2023,373,7,1
3/3/2023,383,8,1
3/3/2023,522,13,1
3/3/2023,667,10,1
3/3/2023,667,18,1
3/3/2023,726,8,1
3/3/2023,869,10,1
3/3/2023,911,7,2
3/3/2023,931,24,1
3/3/2023,936,8,1
3/3/2023,974,8,1
3/3/2023,1012,8,1
3/3/2023,1102,8,2
3/3/2023,1377,8,1
3/3/2023,1461,10,1
3/5/2023,63,8,1
3/5/2023,233,7,1
3/5/2023,321,8,1
3/5/2023,332,8,1
3/5/2023,399,17,2
3/5/2023,574,8,1
3/5/2023,576,10,1
3/5/2023,583,7,1
3/5/2023,727,17,1
3/5/2023,924,7,1
3/5/2023,1045,8,1
3/5/2023,1051,17,1
3/5/2023,1071,7,1
3/5/2023,1100,7,2
3/5/2023,1129,7,1
3/5/2023,1161,17,2
3/5/2023,1179,17,1
3/5/2023,1185,10,1
3/5/2023,1342,10,1
3/5/2023,1386,10,1
3/5/2023,1487,17,1
3/5/2023,1491,8,1
3/6/2023,311,3,1
3/6/2023,392,4,1
3/6/2023,406,13,1
3/6/2023,492,13,1
3/6/2023,497,4,1
3/6/2023,501,16,1
3/6/2023,528,4,1
3/6/2023,655,16,1
3/6/2023,711,4,2
3/6/2023,927,16,1
3/6/2023,994,13,1
3/6/2023,1092,4,1
3/6/2023,1246,13,2
3/6/2023,1290,4,1
3/6/2023,1475,13,1
3/7/2023,4,10,2
3/7/2023,53,16,1
